usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-b4a844,S-62af97,2023-04-02,feature_9,12,4284,0,False
U-5d267d,S-597873,2023-11-07,feature_25,10,3610,0,False
U-cfa856,S-2d51ca,2024-05-20,feature_3,9,2439,1,False
U-77a8e8,S-0d8293,2024-12-21,feature_24,9,792,0,False
U-993876,S-bd9394,2024-10-23,feature_10,14,5516,0,False
U-791efc,S-15a058,2024-09-13,feature_15,7,2709,0,False
U-3ce905,S-2f07f6,2023-04-11,feature_24,6,648,1,True
U-928e3c,S-004eb4,2024-04-23,feature_30,16,5984,0,False
U-9b5644,S-a916cb,2024-12-15,feature_21,8,1128,0,False
U-5737a5,S-561e21,2024-09-19,feature_2,8,2440,0,False
U-1c96b1,S-dab0d5,2024-10-06,feature_6,12,4440,0,False
U-3614de,S-8451e7,2023-07-09,feature_3,7,2184,0,False
U-8d84f7,S-b45bc6,2024-04-19,feature_30,9,4761,1,False
U-dbfc4f,S-c01d79,2024-05-19,feature_7,11,2442,0,True
U-80e991,S-d3bd2f,2023-12-15,feature_8,9,2943,0,False
U-ab78c0,S-8bac4e,2023-01-03,feature_35,9,4761,0,False
U-8c975a,S-9f57f5,2024-07-25,feature_26,10,380,0,False
U-46d207,S-d90352,2023-12-14,feature_34,16,4800,2,False
U-1e1fe4,S-6c9763,2024-04-30,feature_27,14,7266,0,False
U-a8d29e,S-8fd62c,2024-10-11,feature_32,15,885,0,False
U-1bff41,S-9a065e,2023-10-10,feature_12,8,2816,3,False
U-0b07eb,S-e5bed6,2024-10-11,feature_38,11,2453,0,False
U-d19aec,S-5f2554,2024-10-14,feature_19,9,1809,2,True
U-22110b,S-1acdd2,2024-12-03,feature_5,9,468,1,False
U-f28c2d,S-f9bd62,2024-07-09,feature_32,9,4383,0,False
U-5899c1,S-e6cfc1,2024-08-08,feature_26,13,7410,0,False
U-dc4b47,S-28a2b2,2023-01-12,feature_27,13,5187,1,False
U-24e9e6,S-d0af44,2024-06-05,feature_33,14,4340,1,False
U-b21b47,S-83b45d,2023-07-20,feature_6,15,6720,0,False
U-64b2d3,S-a3300f,2023-02-03,feature_39,11,6160,0,False
U-1549bc,S-e36ccb,2023-08-19,feature_35,9,648,1,False
U-f1e019,S-79c82e,2024-05-13,feature_12,8,3048,0,False
U-131095,S-8317da,2023-01-13,feature_6,16,5584,0,True
U-3a1c09,S-525d6b,2023-08-23,feature_33,12,4416,0,False
U-b139c4,S-f40318,2023-11-05,feature_11,9,3600,2,False
U-cedb5d,S-80c01c,2024-05-28,feature_3,14,826,0,False
U-7c8f42,S-ddb09e,2024-10-21,feature_26,14,4018,2,False
U-94828d,S-ee5448,2024-03-29,feature_32,8,608,2,True
U-1189f5,S-7f8cd8,2024-01-07,feature_15,12,5484,0,False
U-2cf2f9,S-e32b16,2023-01-29,feature_25,9,3708,0,False
U-9ff420,S-f50851,2023-04-24,feature_7,12,1644,0,False
U-a4f065,S-c37ee1,2023-09-17,feature_10,6,504,1,False
U-6fca7d,S-112733,2024-08-31,feature_20,11,1023,0,True
U-81af78,S-8f2b13,2023-02-17,feature_39,8,4304,1,False
U-4e8e0b,S-65d722,2023-02-17,feature_15,10,5310,0,False
U-bffdff,S-4206eb,2023-12-13,feature_37,14,1806,0,False
U-24c164,S-1d5f4e,2023-04-11,feature_6,6,114,0,False
U-9ee2dc,S-872bdd,2024-01-17,feature_9,9,1566,0,True
U-4f48c1,S-9d36ff,2024-10-02,feature_34,4,400,2,False
U-0364b6,S-2b4a26,2023-10-12,feature_31,12,720,4,False
U-3a6f54,S-d97ff1,2023-10-27,feature_6,8,2312,1,False
U-eb0417,S-22778a,2024-10-27,feature_8,12,5484,0,False
U-761f67,S-3a6a71,2024-10-18,feature_13,4,40,0,True
U-f4b159,S-70af60,2024-02-21,feature_22,13,3549,0,False
U-17f1e3,S-84dd93,2023-03-17,feature_27,15,6075,0,False
U-d03e47,S-55ef07,2023-12-10,feature_6,15,6810,0,False
U-381636,S-ed4e09,2023-04-27,feature_31,9,900,1,False
U-fabcb4,S-8c9649,2024-05-10,feature_11,8,1456,0,True
U-7d8e9b,S-5313fa,2023-04-11,feature_36,10,200,0,False
U-66eecd,S-91c435,2023-10-02,feature_1,14,462,0,False
U-14594e,S-29b014,2024-12-13,feature_40,13,559,0,False
U-18dae7,S-d11e9f,2023-04-18,feature_36,14,7224,2,True
U-af8cc1,S-a3300f,2024-03-19,feature_31,11,605,0,False
U-c85515,S-2dc98b,2024-06-22,feature_28,12,5340,2,False
U-6ce0cf,S-eef92e,2024-07-13,feature_35,8,2736,0,False
U-14267a,S-9225ac,2024-03-11,feature_36,15,2805,0,True
U-55cbb7,S-3c0121,2023-07-26,feature_36,6,2286,0,False
U-983232,S-b633be,2024-09-18,feature_20,9,594,0,True
U-5c15ae,S-fcbd92,2024-07-24,feature_22,6,576,0,True
U-8871cd,S-628884,2024-09-21,feature_26,13,5538,4,True
U-365b47,S-c855b0,2023-01-23,feature_3,9,1017,0,False
U-583b6d,S-0865f1,2023-02-15,feature_13,13,7215,1,False
U-95b5d8,S-ca0eb1,2023-10-30,feature_30,10,4060,0,False
U-0a4999,S-de9e50,2024-07-30,feature_11,13,2067,0,True
U-d72219,S-2877e6,2024-02-15,feature_36,9,1323,1,False
U-96f215,S-f1778c,2023-09-24,feature_34,10,1300,0,False
U-b16435,S-92afb8,2024-05-14,feature_10,1,310,0,False
U-3383a2,S-4a8fda,2024-04-01,feature_40,13,1183,0,False
U-67c1db,S-d91908,2024-12-11,feature_40,7,3780,0,False
U-f7440c,S-ceaca8,2023-02-06,feature_18,8,3704,0,False
U-8e2198,S-1f4db5,2023-01-02,feature_11,8,4384,0,False
U-a7fef7,S-37a280,2024-12-03,feature_12,6,1668,0,True
U-dfdd84,S-23a6c5,2023-09-12,feature_6,14,700,0,False
U-aca32b,S-44c9ae,2024-09-27,feature_37,12,2724,3,False
U-a94cf6,S-eccbe0,2023-05-31,feature_32,16,464,1,False
U-357a8a,S-e3165d,2023-04-18,feature_20,5,2795,2,False
U-78aada,S-507731,2024-07-21,feature_7,10,5100,2,False
U-3e1fe1,S-c62428,2023-06-09,feature_11,16,3184,0,False
U-e258e2,S-12f05a,2023-10-13,feature_30,6,600,0,False
U-a201f3,S-fcbd92,2024-01-01,feature_20,8,72,0,False
U-740d40,S-ea3c2c,2023-06-01,feature_37,7,2856,0,False
U-fc9e32,S-5c631b,2024-12-25,feature_32,12,2184,0,False
U-0ce20e,S-fa7c1a,2023-11-13,feature_18,5,2015,3,False
U-389c78,S-6c9763,2023-05-29,feature_6,10,1060,0,False
U-e67b7a,S-6ed77d,2023-08-25,feature_28,10,3940,3,False
U-a47289,S-47048b,2023-04-28,feature_15,8,2208,0,False
U-198b9f,S-da164e,2023-11-01,feature_32,6,378,0,False
U-9f34b3,S-276d44,2023-05-12,feature_9,9,2943,0,False
U-c7040b,S-78c894,2023-04-10,feature_27,7,2114,0,False
U-339ec5,S-9b5676,2024-01-04,feature_11,8,2192,0,False
U-054ce3,S-f60667,2023-09-30,feature_15,10,2920,0,False
U-fbe40a,S-bbd26a,2023-08-12,feature_39,10,4970,3,False
U-03b02e,S-5b58b1,2023-12-29,feature_32,6,2220,0,False
U-4683c4,S-e477e9,2024-02-11,feature_29,11,2926,0,False
U-e7fd3f,S-574b52,2023-12-28,feature_13,5,720,0,False
U-384754,S-934bd4,2023-10-21,feature_9,11,1397,0,False
U-acdcea,S-ca0c98,2023-10-18,feature_37,9,4779,0,False
U-78b906,S-921f19,2023-11-19,feature_40,9,432,0,False
U-4cdfb0,S-863c87,2023-11-27,feature_39,4,368,2,False
U-c5f5e7,S-f3c329,2024-07-05,feature_14,7,1862,0,False
U-98725f,S-bd9394,2023-01-18,feature_35,13,715,1,False
U-076c61,S-abff7d,2024-11-04,feature_14,10,3360,1,False
U-b0570a,S-f7b0e0,2024-11-12,feature_36,8,2760,0,False
U-6c7228,S-a648e7,2023-11-26,feature_1,6,1200,0,False
U-f3f480,S-e052d8,2024-11-17,feature_16,7,1113,0,False
U-4194e8,S-51924b,2024-11-01,feature_27,14,4914,1,False
U-af6102,S-69a2d8,2024-05-25,feature_12,9,3537,0,True
U-74dbb7,S-a3ab14,2023-02-12,feature_14,9,3384,0,True
U-f6ef2c,S-f0ad87,2023-07-09,feature_20,11,2277,0,False
U-69765b,S-e874c1,2023-05-12,feature_39,12,1416,0,False
U-cfc34b,S-33eb1d,2023-12-09,feature_15,5,1435,3,False
U-d4335d,S-f9ec8f,2024-09-02,feature_36,11,3223,0,False
U-2ca399,S-f4dc54,2024-12-02,feature_13,6,2298,1,False
U-a0a365,S-820711,2023-08-05,feature_16,11,4873,0,False
U-9df6cb,S-3503cb,2024-12-20,feature_39,9,612,1,True
U-302e3d,S-c48d0d,2023-05-11,feature_37,13,3393,1,False
U-08576f,S-b4b084,2023-11-18,feature_25,7,1813,0,False
U-5e947d,S-270a4e,2023-12-09,feature_20,13,6578,0,False
U-0346c5,S-3c0121,2023-05-01,feature_6,6,1140,0,False
U-309374,S-7501c9,2024-06-08,feature_10,5,2750,0,False
U-dd7332,S-196c1e,2023-10-16,feature_20,11,5236,0,False
U-6acd19,S-559e85,2023-01-20,feature_25,7,2044,1,False
U-fd036c,S-738d4a,2023-06-08,feature_18,9,2655,2,True
U-bf6fab,S-0a59be,2023-01-28,feature_26,14,2142,1,False
U-81190a,S-6da42f,2024-09-27,feature_8,7,1015,0,False
U-fd0db1,S-53ff75,2023-10-13,feature_23,4,1068,0,False
U-1e528b,S-b32a70,2024-03-05,feature_1,8,1608,0,False
U-fd9174,S-6cafdf,2023-08-21,feature_26,8,2472,0,False
U-1f3a36,S-0b7de7,2024-08-15,feature_7,8,1016,0,False
U-c78cf8,S-d859b7,2024-05-29,feature_19,13,4186,0,True
U-701edb,S-c64e87,2023-04-30,feature_17,8,3696,1,False
U-cea56b,S-720c17,2024-12-01,feature_38,12,4692,0,False
U-0ec662,S-f5efe4,2024-07-09,feature_39,12,6996,0,False
U-f189a9,S-a5a9b8,2023-04-29,feature_11,11,1276,0,False
U-b49170,S-f3d5d7,2023-05-08,feature_33,12,2724,0,False
U-69984b,S-3ffd93,2023-01-25,feature_20,13,6162,0,False
U-0d0d7a,S-69b070,2024-06-10,feature_8,12,3012,0,False
U-6ecf78,S-4e00a0,2024-01-06,feature_33,8,4672,0,False
U-17a925,S-9d8ac4,2023-03-06,feature_37,14,7420,0,False
U-47adf0,S-0c56e1,2024-09-06,feature_10,9,4086,0,False
U-155798,S-ff582b,2024-10-29,feature_24,7,1722,0,False
U-4d2b65,S-0d8293,2023-01-30,feature_28,10,2250,0,False
U-7c7ca2,S-1f4db5,2023-07-31,feature_4,17,136,0,False
U-378640,S-c51ab8,2024-09-01,feature_24,13,1651,1,False
U-8bfc6e,S-fec1cd,2024-07-24,feature_25,9,1935,0,False
U-3db2a2,S-480226,2024-02-04,feature_8,9,4149,0,False
U-9763a0,S-e1db7e,2024-03-31,feature_17,8,2808,0,False
U-b09c26,S-eec041,2024-03-13,feature_18,7,1883,1,False
U-758160,S-5c631b,2023-12-27,feature_9,10,1550,2,True
U-9102fd,S-92afb8,2023-10-24,feature_2,12,4416,0,False
U-d22f19,S-c17a35,2023-04-01,feature_35,16,3824,2,False
U-414cb2,S-814624,2024-07-18,feature_18,13,351,6,False
U-3cb2d2,S-242e1b,2023-07-14,feature_10,14,4228,0,False
U-fc4538,S-26593b,2023-04-22,feature_23,12,4452,2,False
U-40b97f,S-0896f4,2024-07-13,feature_21,10,4220,2,False
U-ff9558,S-891976,2024-11-12,feature_38,9,3996,1,False
U-fc3a40,S-89c6dc,2024-08-31,feature_17,10,2670,0,False
U-9430e8,S-9e6a18,2024-10-31,feature_10,8,4592,0,False
U-e000af,S-c62428,2024-12-29,feature_39,11,6127,0,False
U-74757a,S-7bf6d8,2024-11-01,feature_18,6,1728,3,False
U-15e937,S-eadebb,2023-09-19,feature_21,9,2160,0,False
U-954afc,S-c25e9d,2023-12-24,feature_26,10,4860,1,False
U-9b0924,S-02ab8b,2024-02-21,feature_22,14,5180,0,False
U-9b257d,S-f2537d,2023-01-01,feature_1,12,6600,0,False
U-e2fa2b,S-ee3466,2024-04-13,feature_29,12,2088,0,False
U-0a7318,S-09ada1,2024-03-15,feature_38,8,1592,0,False
U-ab61fc,S-c3d2f9,2023-10-22,feature_35,10,5760,1,False
U-a6d1d1,S-57019e,2024-08-17,feature_15,7,1526,0,False
U-de565c,S-75fe32,2024-07-10,feature_21,10,1220,1,False
U-b345b5,S-691bff,2024-07-02,feature_30,8,408,0,False
U-54c610,S-efcb1e,2024-04-24,feature_27,12,5052,1,False
U-b9d33b,S-5313fa,2024-02-08,feature_1,12,5004,0,False
U-b990a9,S-deb65c,2023-03-14,feature_40,13,1079,3,False
U-159d53,S-a3ab14,2023-01-15,feature_19,10,3240,0,False
U-95ae6d,S-9c1bcb,2023-06-22,feature_17,7,210,3,False
U-b4e206,S-487d18,2023-08-09,feature_6,12,5268,0,False
U-5500b1,S-8f4f5b,2023-10-22,feature_7,8,4024,0,False
U-8484fc,S-47ce2d,2023-02-24,feature_4,9,2079,0,False
U-179dfc,S-4ef4fd,2023-01-22,feature_24,8,4136,0,False
U-e5eede,S-b362a5,2024-08-30,feature_1,17,2363,0,False
U-822587,S-22f096,2023-01-12,feature_29,8,1192,0,False
U-f682a5,S-0e9f1e,2023-06-03,feature_4,13,6409,4,False
U-edf335,S-8048cc,2024-01-16,feature_36,5,1675,0,False
U-460362,S-bc5908,2023-12-25,feature_5,14,6328,0,False
U-f728ca,S-da164e,2024-03-27,feature_5,12,3984,1,False
U-539107,S-43c2e3,2024-11-12,feature_38,7,3115,1,False
U-eca4b4,S-e2d4e9,2023-03-11,feature_28,8,2128,0,False
U-57f465,S-3c5dab,2024-10-29,feature_21,6,1620,0,False
U-d77382,S-c25e9d,2024-11-12,feature_21,7,4004,4,False
U-e8c16a,S-2ee7ec,2023-01-19,feature_3,12,3780,0,False
U-406c58,S-dbc1ca,2023-12-18,feature_36,11,957,2,False
U-0adddf,S-bc0806,2024-06-03,feature_5,14,5446,0,False
U-f4c031,S-224bca,2024-10-23,feature_5,12,2232,0,False
U-a31a4c,S-5c8af8,2023-11-16,feature_5,10,3400,3,False
U-46cd1e,S-eabdce,2023-03-10,feature_10,11,957,0,False
U-3de185,S-5bb58e,2023-11-24,feature_24,7,1148,0,False
U-3d5c52,S-d5bf88,2024-02-06,feature_13,21,3276,0,False
U-c9da63,S-62af97,2023-08-29,feature_14,11,2189,0,False
U-a91d59,S-70cc83,2024-10-05,feature_15,5,575,1,False
U-d9d788,S-5a4fb5,2024-01-15,feature_12,11,1760,0,False
U-2608f6,S-f9a56a,2024-07-29,feature_28,14,364,0,False
U-005515,S-2dbf26,2023-01-19,feature_33,9,1449,0,False
U-5b968a,S-efeb9b,2024-07-31,feature_27,6,3138,0,False
U-61899f,S-9225ac,2024-07-12,feature_8,4,1108,0,False
U-ecba9d,S-f2f40c,2024-07-09,feature_34,7,3269,2,False
U-45c2a3,S-7925f0,2024-05-21,feature_37,11,627,0,False
U-b7470a,S-762cae,2024-08-11,feature_34,7,2765,0,True
U-82c08e,S-5b322c,2023-07-10,feature_31,7,238,0,True
U-d81bba,S-5639de,2024-08-13,feature_3,9,4509,0,False
U-4f2cc1,S-a5a9b8,2023-09-19,feature_10,8,1288,2,True
U-d30017,S-040422,2024-02-16,feature_13,11,1265,1,False
U-bcf9c2,S-82eb3e,2023-10-07,feature_4,14,3598,3,False
U-5b9092,S-89d7b0,2024-08-03,feature_13,12,2172,0,False
U-78085a,S-fcc241,2023-07-14,feature_14,6,1626,0,False
U-99ff96,S-d2e82c,2023-03-30,feature_19,15,4770,0,False
U-301252,S-c7667c,2024-02-03,feature_24,13,6968,0,True
U-fb289a,S-2de449,2023-04-30,feature_7,14,3738,0,False
U-037efd,S-9780e9,2023-12-26,feature_34,13,4511,0,False
U-357b51,S-510999,2024-08-17,feature_31,7,1708,0,False
U-52342b,S-3e6a40,2024-04-21,feature_30,9,2574,1,False
U-c82797,S-92dede,2024-04-26,feature_9,10,5030,0,False
U-4a0b4c,S-d61475,2024-09-29,feature_28,8,1872,0,False
U-a543e2,S-63606e,2024-05-28,feature_33,11,4059,0,False
U-30e82d,S-7679b6,2023-02-17,feature_29,11,5907,0,False
U-508743,S-5f2554,2024-04-25,feature_31,13,6903,0,False
U-791d2e,S-8b00ff,2024-03-05,feature_26,5,2635,0,False
U-15fc87,S-699110,2024-07-12,feature_6,9,2646,0,False
U-51abcf,S-44c9ae,2024-04-19,feature_6,9,3321,1,False
U-c68ca5,S-4f9730,2023-06-23,feature_35,9,5202,0,False
U-6b3635,S-75cba6,2023-08-03,feature_39,12,3288,3,False
U-cd5d26,S-f6edd4,2023-07-09,feature_29,7,1925,3,False
U-bf4f31,S-444c6a,2023-06-13,feature_15,13,5902,0,False
U-1eea0a,S-381988,2024-11-10,feature_2,7,1974,0,False
U-1bc23a,S-5e558a,2023-09-14,feature_22,5,2790,0,False
U-3df4c5,S-6cf72f,2024-02-28,feature_6,4,904,0,True
U-35c393,S-6b0a2f,2023-10-04,feature_13,13,2067,2,True
U-311ff2,S-998ec2,2024-01-12,feature_37,8,304,0,False
U-8d0edb,S-c37ee1,2024-08-27,feature_34,13,6955,4,False
U-9848a4,S-2aafa6,2024-04-15,feature_27,14,126,0,False
U-516a4a,S-28d64b,2024-11-06,feature_25,9,4113,2,False
U-5ecef4,S-ec56f3,2024-10-15,feature_3,5,2550,0,False
U-f00d68,S-017e33,2024-05-26,feature_37,5,2640,1,False
U-3d6131,S-872bdd,2023-01-14,feature_7,11,2178,0,True
U-243db9,S-6696a0,2023-07-15,feature_6,6,2082,1,False
U-d2e16f,S-8faa60,2024-12-24,feature_25,9,2448,0,True
U-ef5d17,S-88d746,2024-02-26,feature_13,7,1309,0,False
U-d2847a,S-5bc71c,2023-09-26,feature_31,10,2980,1,False
U-0a966b,S-d933e7,2023-08-15,feature_29,9,909,1,False
U-8fcf19,S-ce61e0,2024-09-14,feature_11,8,4424,0,False
U-d277d6,S-150c8e,2023-08-17,feature_34,8,2792,1,False
U-ecf89e,S-c7190f,2024-10-04,feature_30,7,2289,1,True
U-ebfd07,S-ae3270,2023-08-25,feature_11,11,1001,0,False
U-81102b,S-90a2c8,2023-06-01,feature_37,4,964,0,False
U-a0edd8,S-807d87,2024-03-25,feature_38,14,2772,0,False
U-6031af,S-6aa20b,2023-01-08,feature_3,6,3282,0,True
U-ce60c8,S-0f6f44,2024-06-08,feature_24,4,1320,0,False
U-4c1dfc,S-413a1d,2023-07-06,feature_11,15,4485,0,False
U-62884d,S-b559da,2023-03-05,feature_5,14,434,0,False
U-80f452,S-2ded36,2023-02-23,feature_6,12,7188,3,True
U-12285b,S-3a694d,2024-10-18,feature_20,7,1316,0,False
U-0ffe68,S-27e9ad,2023-04-01,feature_19,10,2570,0,False
U-f8c247,S-807f28,2024-12-08,feature_29,10,580,0,False
U-5f41d3,S-33eb1d,2024-11-14,feature_19,8,936,0,False
U-0a40bc,S-6ca5ab,2024-12-23,feature_32,11,2200,0,False
U-fd353a,S-83f2e5,2024-10-15,feature_9,10,570,0,False
U-54b5a2,S-c01d79,2024-01-23,feature_23,9,3834,2,False
U-19bbac,S-049667,2024-10-26,feature_11,15,4815,2,False
U-f12f10,S-2c3b6d,2024-03-23,feature_8,9,5337,3,False
U-9bffa0,S-d02277,2023-10-02,feature_1,8,1192,0,False
U-fe4484,S-e98296,2023-04-13,feature_21,11,4917,1,True
U-298786,S-12f05a,2023-01-14,feature_19,14,4830,2,False
U-9d0875,S-deb65c,2024-08-18,feature_8,5,895,0,False
U-79337a,S-a09141,2023-09-07,feature_15,7,1974,0,False
U-9b4a6f,S-19465f,2023-08-19,feature_13,8,4496,2,False
U-389a1f,S-38bf32,2024-09-07,feature_30,11,5742,0,False
U-aac4af,S-198dbe,2023-10-31,feature_20,12,6972,1,False
U-4f1983,S-d959d3,2024-12-03,feature_2,12,4620,0,False
U-d782e8,S-c43200,2023-11-24,feature_24,9,2529,0,False
U-3522cc,S-3781d0,2023-05-15,feature_12,12,6360,0,False
U-df7ab9,S-be509c,2023-01-04,feature_18,11,3663,0,False
U-c4fd29,S-3473af,2024-06-28,feature_25,9,2664,0,False
U-4da142,S-70af60,2024-03-20,feature_13,11,6204,0,False
U-d8461d,S-69a2d8,2023-06-22,feature_33,7,490,0,False
U-58d717,S-04b127,2024-02-04,feature_15,14,6174,0,False
U-2a0f44,S-f40318,2023-09-28,feature_25,10,4580,1,False
U-cd023d,S-650c13,2023-12-15,feature_40,8,1232,3,False
U-b5518c,S-544f34,2023-07-19,feature_40,16,6352,2,False
U-267e7f,S-557f3e,2024-01-13,feature_31,8,3784,0,False
U-bcc178,S-779baa,2024-03-09,feature_24,6,2586,1,False
U-1db56c,S-998ec2,2024-01-28,feature_23,12,4236,0,False
U-a3b1ff,S-f9d635,2023-03-27,feature_23,9,3870,3,False
U-96204f,S-b11225,2024-12-31,feature_34,7,1512,0,False
U-7bbeb8,S-9c1bcb,2023-02-27,feature_8,12,708,0,False
U-57185b,S-afe3b8,2024-07-04,feature_28,13,6422,2,False
U-e49bde,S-a5d1e3,2024-11-30,feature_3,13,4953,0,False
U-0faec0,S-79c82e,2023-10-17,feature_22,6,252,0,False
U-d2c1f9,S-f53776,2024-11-19,feature_24,9,2889,0,False
U-9aec16,S-765100,2024-07-21,feature_32,11,4290,0,False
U-9e8be2,S-c1316c,2023-11-10,feature_28,8,248,0,False
U-500295,S-5da6e7,2024-01-20,feature_13,8,1424,2,False
U-56c521,S-487d18,2023-07-02,feature_10,4,2064,3,False
U-120981,S-4781b1,2023-08-18,feature_27,10,4010,0,False
U-e7841f,S-e052d8,2024-05-15,feature_11,18,9252,2,False
U-ec51bf,S-b046ad,2023-09-19,feature_2,6,990,1,False
U-86f22c,S-8f2b13,2023-09-19,feature_38,8,2128,3,True
U-0c4593,S-2223bf,2024-08-31,feature_6,12,5652,0,False
U-8f977d,S-525d6b,2023-01-13,feature_15,10,2490,0,False
U-12d9fc,S-f77847,2023-01-10,feature_22,9,1818,0,False
U-a4af4c,S-ff582b,2024-10-24,feature_3,11,6050,3,False
U-1ca773,S-b046ad,2024-08-08,feature_6,14,980,1,False
U-598863,S-4fc62f,2024-03-27,feature_23,8,4360,0,False
U-467a4c,S-597873,2024-02-03,feature_5,13,5330,1,False
U-f58030,S-9df4f6,2024-10-13,feature_7,11,2321,0,False
U-b514cd,S-c75159,2024-02-11,feature_13,8,2720,0,False
U-2aec23,S-d8fa45,2024-06-11,feature_2,9,4788,0,False
U-1563c5,S-58ab69,2024-08-04,feature_15,11,3861,1,False
U-6e8896,S-fae334,2023-03-18,feature_18,7,2562,0,False
U-2ec5ce,S-2ee2e1,2024-10-17,feature_34,4,716,0,False
U-ed7ab9,S-7679b6,2024-02-26,feature_13,9,4077,2,False
U-47f370,S-fc2742,2023-09-26,feature_13,13,3250,0,False
U-cc0071,S-d0bb87,2023-01-03,feature_25,9,4689,0,False
U-719b72,S-5c2991,2024-06-27,feature_40,8,3728,0,True
U-15a458,S-720d62,2023-05-26,feature_17,12,4596,0,True
U-511279,S-90229f,2024-10-16,feature_38,8,488,0,True
U-9684fa,S-b86304,2023-02-11,feature_36,10,5920,0,True
U-f3a69a,S-90a2c8,2024-01-08,feature_32,13,1001,4,False
U-cdb751,S-ac4799,2023-07-31,feature_16,8,3224,0,False
U-aa12cd,S-3ea19d,2024-05-30,feature_19,8,3648,0,False
U-7a6502,S-0e499f,2023-10-09,feature_9,5,1515,0,False
U-51d21c,S-526a2c,2024-06-22,feature_36,7,1631,0,False
U-bc7758,S-a7da97,2023-06-13,feature_5,8,568,0,False
U-a68e12,S-82c91a,2023-12-21,feature_34,11,5137,0,False
U-be54ee,S-c7190f,2023-07-18,feature_17,9,3600,0,False
U-32b44f,S-6100a4,2024-05-09,feature_28,11,4543,0,False
U-1a4810,S-28a2b2,2024-05-20,feature_19,18,8046,0,False
U-9caf55,S-e8eb5c,2024-10-10,feature_33,9,5013,0,False
U-1497f1,S-37f480,2024-10-05,feature_17,11,1991,1,False
U-c43cc0,S-07a006,2024-07-10,feature_3,8,2888,2,False
U-6ff97b,S-7f8cd8,2023-05-03,feature_34,11,4840,3,False
U-183e2d,S-112733,2024-03-09,feature_1,7,238,0,False
U-57025e,S-8b345c,2023-10-26,feature_34,9,2808,1,False
U-b07482,S-dabcd2,2024-01-11,feature_14,7,2975,0,False
U-d63591,S-06447b,2024-06-11,feature_12,7,1911,2,False
U-b17788,S-07399c,2023-04-21,feature_19,12,6768,0,False
U-970f8d,S-7f8cd8,2024-07-25,feature_29,9,2430,0,False
U-fd8f49,S-bc5908,2024-06-17,feature_26,8,2144,0,False
U-7d94f0,S-a332ba,2023-01-31,feature_21,9,3735,1,False
U-4411a7,S-cb8a5c,2023-07-04,feature_22,7,3563,0,True
U-36bdcb,S-2eb247,2024-02-05,feature_30,11,2453,0,False
U-4d4a6d,S-aea1bf,2023-10-09,feature_31,14,8344,1,False
U-d58cdf,S-6696a0,2023-11-02,feature_17,7,756,0,False
U-1bb429,S-c3d6a2,2024-11-25,feature_23,9,648,0,False
U-74df8c,S-09076d,2024-06-05,feature_2,15,4320,0,False
U-6af24d,S-e0f238,2023-07-07,feature_9,11,3124,0,False
U-85aa07,S-c08805,2024-12-31,feature_7,8,880,0,False
U-b7f083,S-5798f3,2023-08-19,feature_22,13,7449,0,False
U-b04083,S-132103,2024-01-19,feature_20,15,1005,0,False
U-34991b,S-b57a5e,2023-01-02,feature_20,9,3384,0,False
U-b6bf38,S-198dbe,2024-09-23,feature_12,14,7280,1,False
U-44a2ce,S-4206eb,2024-04-07,feature_21,10,2370,0,False
U-ba6ad6,S-6f1051,2023-07-24,feature_13,8,4040,2,True
U-546d34,S-5da6e7,2023-07-12,feature_12,8,3272,1,False
U-14d02f,S-c005ac,2023-02-06,feature_8,8,4744,1,False
U-df1ce5,S-ed857b,2023-05-13,feature_22,8,3744,5,False
U-a5a0d7,S-29ccb8,2023-04-01,feature_24,11,6248,1,False
U-98154e,S-b1e72a,2023-05-03,feature_34,8,3552,0,True
U-c14064,S-c86492,2024-12-24,feature_5,10,5890,0,False
U-707a83,S-26593b,2024-06-12,feature_22,7,308,0,False
U-d3e0df,S-cafa84,2024-02-17,feature_25,7,1197,0,False
U-e807f7,S-ee2669,2023-08-26,feature_19,7,1043,0,False
U-62b0ba,S-f463d3,2023-09-15,feature_33,9,4644,0,False
U-d0f738,S-bbff6f,2023-04-23,feature_6,12,6828,0,False
U-ed3f28,S-0d4d11,2024-08-27,feature_5,9,1809,1,False
U-1ab61f,S-dbb8b9,2024-06-19,feature_34,5,745,2,False
U-fc6d1a,S-fccc09,2023-12-06,feature_40,15,1980,0,False
U-275ecc,S-44c5dd,2024-07-20,feature_34,9,1494,2,False
U-56ce92,S-88c79e,2023-10-20,feature_19,10,320,2,False
U-c0b530,S-8b345c,2024-12-06,feature_20,11,5522,0,False
U-b21827,S-021985,2023-12-27,feature_13,9,1728,0,False
U-3b0226,S-d66d63,2024-08-20,feature_40,6,750,1,True
U-551fd0,S-bc7cab,2024-11-21,feature_7,6,102,2,False
U-ad5664,S-afe3b8,2023-04-11,feature_31,10,5690,0,True
U-b6cbcf,S-3aa11b,2024-06-10,feature_37,14,6090,0,False
U-a20294,S-a1d6ad,2023-01-01,feature_18,10,3250,0,False
U-82f7d1,S-d933e7,2023-12-17,feature_32,10,2930,1,False
U-937789,S-3503b4,2024-02-11,feature_37,14,5012,0,False
U-c97df9,S-dc90ef,2023-03-03,feature_38,10,1030,0,False
